location_id,weather_id,time_id,vehicle_count,avg_speed,accident,congestion,traffic_level
3,2,4,50,34.47,0,0,Medium
1,2,5,49,66.43,0,0,Medium
2,1,1,29,76.1,0,0,Low
1,1,13,43,44.66,0,0,Medium
1,3,10,13,75.5,0,0,Low
1,1,4,22,45.04,0,0,Low
3,1,22,50,49.17,0,0,Medium
4,2,2,58,78.77,0,0,Medium
4,1,23,15,50.39,0,0,Low
1,1,17,60,39.26,0,0,Medium
4,2,7,12,35.42,0,0,Low
2,3,4,19,74.19,0,0,Low
2,1,2,38,33.22,0,0,Low
3,1,15,51,32.33,0,0,Medium
3,1,14,78,15.59,0,1,Medium
1,1,6,100,15.11,0,1,High
1,1,17,45,67.82,0,0,Medium
2,3,24,120,24.4,0,1,High
2,2,20,94,23.87,0,1,High
3,1,13,44,62.34,0,0,Medium
4,3,2,56,71.59,0,0,Medium
2,2,13,33,47.23,0,0,Low
2,3,20,68,18.2,0,1,Medium
1,2,20,61,32.36,0,0,Medium
4,1,24,94,39.38,0,1,High
3,3,8,117,38.88,0,1,High
3,3,11,32,32.94,0,0,Low
3,2,21,102,39.5,0,1,High
3,1,9,106,37.65,0,1,High
1,1,2,57,38.98,0,0,Medium
2,3,11,53,61.15,0,0,Medium
2,3,18,44,44.82,0,0,Medium
2,2,3,36,32.77,0,0,Low
1,2,7,52,44.09,0,0,Medium
4,1,20,120,10.69,0,1,High
1,1,1,38,67.35,0,0,Low
4,3,7,54,70.21,0,0,Medium
2,1,19,54,51.34,0,0,Medium
3,3,20,92,29.3,0,1,High
1,2,7,10,47.87,0,0,Low
3,2,2,38,58.58,0,0,Low
3,3,11,43,44.81,0,0,Medium
2,1,5,16,69.48,1,1,Low
4,1,18,26,33.6,0,0,Low
4,3,13,56,54.91,0,0,Medium
3,3,2,47,75.09,0,0,Medium
3,3,21,81,30.35,0,1,High
1,3,3,36,65.51,0,0,Low
2,3,15,30,36.3,0,0,Low
4,1,25,92,39.17,0,1,High
4,2,2,36,61.14,0,0,Low
2,3,18,48,43.17,0,0,Medium
4,3,9,96,30.93,0,1,High
2,1,12,84,32.27,0,1,High
2,1,3,58,45.37,0,0,Medium
3,2,20,91,10.8,0,1,High
2,1,24,102,19.82,0,1,High
1,1,16,40,59.53,0,0,Low
4,3,13,46,63.36,0,0,Medium
2,1,3,16,73.8,0,0,Low
1,1,23,60,34.44,0,0,Medium
2,3,15,31,42.08,0,0,Low
2,1,15,54,79.59,0,0,Medium
4,3,14,75,18.4,1,1,Medium
3,1,21,108,39.27,0,1,High
4,1,12,68,22.3,0,0,Medium
4,3,25,91,25.48,0,1,High
3,1,3,44,66.98,0,0,Medium
4,1,4,46,30.38,0,0,Medium
4,3,16,30,69.57,0,0,Low
2,1,1,21,57.8,0,0,Low
4,3,8,63,11.51,0,1,Medium
1,1,6,108,25.94,0,1,High
3,2,20,86,36.36,0,1,High
3,2,3,12,73.99,0,0,Low
4,2,17,38,55.11,0,0,Low
1,2,8,102,26.42,0,1,High
3,1,12,88,21.38,0,1,High
3,3,8,94,14.93,0,1,High
4,2,14,80,26.7,0,0,Medium
1,3,15,45,42.95,1,1,Medium
3,2,12,98,36.37,0,1,High
3,2,10,53,64.92,0,0,Medium
3,3,8,92,12.32,0,1,High
2,1,1,39,50.42,0,0,Low
1,3,15,18,73.05,0,0,Low
1,3,17,13,64.6,0,0,Low
1,1,7,32,44.0,0,0,Low
3,2,2,55,76.63,0,0,Medium
3,1,7,60,77.99,0,0,Medium
2,2,22,24,47.84,0,0,Low
2,3,13,23,52.62,0,0,Low
1,1,22,47,66.44,0,0,Medium
2,1,24,96,23.33,0,1,High
1,3,17,24,63.78,0,0,Low
4,1,18,36,42.52,0,0,Low
3,3,19,56,32.98,0,0,Medium
4,2,2,50,70.74,0,0,Medium
1,1,7,38,30.47,0,0,Low
1,2,5,15,71.81,1,1,Low
2,1,4,59,78.27,0,0,Medium
1,2,2,40,73.72,0,0,Low
2,3,18,21,46.17,0,0,Low
1,2,9,83,27.14,0,1,High
4,3,4,33,46.77,0,0,Low
3,3,19,39,70.06,0,0,Low
3,3,13,10,59.01,0,0,Low
1,1,21,90,18.97,0,1,High
3,1,5,42,69.34,0,0,Medium
2,1,22,31,71.11,0,0,Low
2,2,12,116,28.78,0,1,High
3,3,11,14,71.91,0,0,Low
1,3,23,24,50.0,0,0,Low
2,1,7,38,38.09,0,0,Low
1,2,10,25,45.41,0,0,Low
1,1,18,10,33.78,0,0,Low
4,1,1,23,73.88,0,0,Low
2,2,19,56,78.63,0,0,Medium
1,1,5,38,52.53,0,0,Low
1,2,3,16,54.02,0,0,Low
3,3,1,12,36.78,0,0,Low
2,1,9,85,21.65,0,1,High
3,1,19,28,68.35,0,0,Low
4,2,24,101,36.3,0,1,High
3,3,10,58,75.54,0,0,Medium
4,3,23,25,64.36,0,0,Low
4,1,18,48,57.29,0,0,Medium
3,2,19,51,43.09,0,0,Medium
3,3,19,32,39.43,0,0,Low
3,1,24,86,37.57,0,1,High
1,2,24,113,17.36,0,1,High
3,3,16,43,46.75,0,0,Medium
3,3,4,36,41.58,0,0,Low
1,3,23,43,59.32,0,0,Medium
1,2,8,77,30.69,0,0,Medium
3,3,3,18,48.81,0,0,Low
2,2,10,23,53.13,0,0,Low
1,3,12,86,16.52,0,1,High
1,3,17,32,67.01,0,0,Low
1,2,7,37,36.36,0,0,Low
3,1,3,13,51.86,0,0,Low
3,3,20,77,28.29,0,0,Medium
2,3,4,54,66.74,0,0,Medium
2,1,24,115,21.13,0,1,High
3,2,3,39,38.09,0,0,Low
1,1,12,120,29.59,0,1,High
2,2,11,53,66.81,0,0,Medium
1,2,6,74,22.63,0,0,Medium
4,2,15,22,74.67,0,0,Low
3,1,20,99,14.54,1,1,High
1,2,4,31,39.53,0,0,Low
3,2,3,16,35.89,0,0,Low
4,2,1,49,78.96,0,0,Medium
4,3,3,21,68.32,0,0,Low
3,2,8,82,29.12,0,1,High
1,3,2,53,48.46,0,0,Medium
2,2,23,53,53.05,0,0,Medium
3,3,9,70,32.67,0,0,Medium
3,3,4,28,38.06,0,0,Low
1,1,17,34,59.81,0,0,Low
1,1,10,18,75.27,0,0,Low
3,3,6,61,24.05,0,0,Medium
1,3,2,25,54.61,0,0,Low
2,3,6,112,31.54,0,1,High
3,1,6,65,10.39,0,1,Medium
4,3,14,67,24.0,0,0,Medium
2,1,9,91,29.72,0,1,High
4,3,7,29,32.44,0,0,Low
4,3,4,12,31.28,0,0,Low
2,2,23,60,69.24,0,0,Medium
2,3,3,25,74.0,0,0,Low
1,1,25,100,25.94,0,1,High
3,2,19,40,72.46,0,0,Low
1,3,4,29,36.66,0,0,Low
3,1,11,29,32.68,0,0,Low
1,2,1,10,40.38,0,0,Low
1,2,1,39,34.72,0,0,Low
3,1,17,42,61.79,0,0,Medium
3,2,1,43,32.71,0,0,Medium
2,3,4,15,78.31,0,0,Low
1,2,15,47,75.89,0,0,Medium
3,2,7,16,78.41,0,0,Low
2,2,6,120,12.67,0,1,High
4,1,22,35,62.24,0,0,Low
3,3,11,49,66.96,0,0,Medium
3,3,22,48,59.69,0,0,Medium
4,1,2,14,55.32,0,0,Low
2,2,13,18,48.59,0,0,Low
1,1,8,80,23.42,0,0,Medium
1,3,23,41,35.99,0,0,Medium
1,3,8,79,13.49,0,1,Medium
1,2,23,16,54.15,0,0,Low
3,1,2,31,38.83,0,0,Low
3,2,20,66,11.35,0,1,Medium
1,1,9,111,28.79,0,1,High
1,3,17,33,68.99,0,0,Low
1,2,17,38,56.3,0,0,Low
2,2,14,94,27.17,0,1,High
1,1,7,30,69.08,0,0,Low
1,1,21,97,38.35,0,1,High
4,1,5,32,43.25,0,0,Low
1,1,14,116,10.22,0,1,High
4,3,21,93,18.85,0,1,High
1,2,10,45,33.37,0,0,Medium
2,2,21,75,31.56,0,0,Medium
2,1,15,28,74.67,0,0,Low
1,1,19,25,62.42,0,0,Low
3,2,17,32,57.06,0,0,Low
4,1,11,56,65.51,0,0,Medium
4,1,19,29,49.94,0,0,Low
4,3,13,40,32.53,0,0,Low
4,1,20,91,25.9,0,1,High
1,2,20,111,30.09,0,1,High
3,1,18,38,52.67,0,0,Low
4,1,4,22,47.1,0,0,Low
4,1,15,22,37.7,1,1,Low
1,1,24,61,36.7,0,0,Medium
2,1,4,57,78.39,0,0,Medium
1,3,17,46,32.87,0,0,Medium
1,2,23,38,34.68,0,0,Low
3,1,7,42,50.17,0,0,Medium
3,1,16,22,49.46,0,0,Low
1,1,1,31,40.79,1,1,Low
1,3,3,44,59.35,0,0,Medium
2,2,14,106,37.01,1,1,High
2,1,2,20,50.11,0,0,Low
2,3,5,22,61.58,0,0,Low
2,1,8,111,28.29,0,1,High
3,3,24,92,15.06,1,1,High
3,1,1,57,44.7,0,0,Medium
3,3,11,46,36.86,0,0,Medium
1,3,5,31,72.19,0,0,Low
3,3,4,30,70.19,0,0,Low
4,2,13,29,36.67,0,0,Low
2,1,8,62,10.09,0,1,Medium
2,2,8,87,24.97,0,1,High
2,3,14,74,35.62,1,1,Medium
2,3,12,62,13.09,0,1,Medium
4,1,21,62,23.97,0,0,Medium
2,1,16,41,71.06,0,0,Medium
2,3,8,119,11.65,0,1,High
3,1,17,27,45.67,0,0,Low
2,1,15,38,68.53,0,0,Low
2,2,16,35,45.66,0,0,Low
3,3,4,52,70.07,0,0,Medium
2,2,23,18,49.14,0,0,Low
4,2,8,64,37.45,0,0,Medium
2,2,17,21,40.82,0,0,Low
1,1,22,23,66.82,0,0,Low
2,3,4,49,43.29,0,0,Medium
2,1,22,49,50.19,0,0,Medium
1,2,15,38,54.45,0,0,Low
3,1,12,115,29.8,1,1,High
4,1,14,65,33.39,0,0,Medium
1,2,15,11,74.5,0,0,Low
3,3,16,30,42.93,0,0,Low
1,1,1,26,46.79,0,0,Low
3,2,7,24,44.28,0,0,Low
1,3,9,78,24.24,0,0,Medium
2,2,5,22,78.51,0,0,Low
2,2,3,24,64.69,0,0,Low
3,1,1,23,58.5,0,0,Low
1,2,22,39,76.43,0,0,Low
3,3,16,49,31.6,0,0,Medium
2,2,18,57,31.21,0,0,Medium
1,3,11,31,49.47,0,0,Low
3,1,2,10,57.22,1,1,Low
2,2,8,76,10.08,0,1,Medium
4,1,10,14,64.3,0,0,Low
2,1,9,65,28.52,0,0,Medium
2,3,6,119,28.36,0,1,High
4,1,11,42,33.7,0,0,Medium
4,2,5,16,39.79,0,0,Low
2,3,14,79,32.91,0,0,Medium
1,1,7,13,31.7,0,0,Low
1,1,9,69,11.15,0,1,Medium
4,3,2,51,40.24,0,0,Medium
2,3,1,35,76.86,0,0,Low
1,2,4,29,37.13,0,0,Low
4,3,20,79,27.87,0,0,Medium
2,1,12,110,15.41,0,1,High
2,2,8,80,35.43,0,0,Medium
1,1,19,35,63.76,0,0,Low
4,3,18,19,45.81,0,0,Low
3,1,1,15,59.97,0,0,Low
2,3,12,100,14.0,0,1,High
1,1,21,85,21.11,0,1,High
4,2,10,38,59.55,0,0,Low
3,3,24,111,25.6,0,1,High
3,1,16,58,38.5,0,0,Medium
3,1,2,56,41.04,0,0,Medium
1,2,22,59,36.47,0,0,Medium
3,3,3,51,38.12,0,0,Medium
2,3,5,22,53.98,0,0,Low
2,2,22,54,79.55,0,0,Medium
1,1,12,61,28.86,0,0,Medium
3,2,15,23,79.13,0,0,Low
3,2,13,49,68.47,0,0,Medium
3,3,12,84,22.41,1,1,High
1,1,21,102,24.37,0,1,High
2,2,17,17,48.13,0,0,Low
2,1,21,78,31.78,0,0,Medium
3,2,5,49,75.42,0,0,Medium
1,1,8,93,21.76,0,1,High
1,3,9,85,37.28,0,1,High
4,1,2,16,67.93,0,0,Low
3,1,16,29,70.5,0,0,Low
3,2,11,22,51.94,0,0,Low
3,3,15,32,68.28,0,0,Low
1,3,18,36,48.84,0,0,Low
2,2,8,73,13.72,0,1,Medium
4,3,25,64,18.19,1,1,Medium
3,3,19,23,75.05,0,0,Low
3,2,12,115,11.87,0,1,High
2,1,22,34,37.83,0,0,Low
4,1,18,46,32.72,0,0,Medium
2,2,24,115,29.76,0,1,High
4,3,9,89,13.57,0,1,High
3,2,15,21,46.38,0,0,Low
2,1,7,11,79.82,0,0,Low
4,3,8,63,25.51,0,0,Medium
2,1,2,43,61.85,0,0,Medium
4,1,20,98,36.4,0,1,High
1,2,20,76,27.19,0,0,Medium
2,2,7,31,40.27,0,0,Low
3,3,10,15,69.4,0,0,Low
3,3,13,48,72.42,0,0,Medium
3,2,10,13,54.55,0,0,Low
1,2,14,80,22.76,0,0,Medium
1,2,4,25,72.99,1,1,Low
3,3,12,63,13.46,0,1,Medium
1,3,22,16,78.16,0,0,Low
2,1,22,21,63.6,0,0,Low
4,1,5,24,58.5,0,0,Low
3,1,17,27,54.94,0,0,Low
2,1,24,116,15.78,0,1,High
3,1,19,28,70.96,0,0,Low
1,1,14,107,38.0,0,1,High
2,3,13,23,30.85,0,0,Low
1,1,5,28,36.45,0,0,Low
3,2,23,43,46.49,0,0,Medium
4,3,10,20,67.07,0,0,Low
3,2,2,51,56.09,0,0,Medium
1,1,5,36,66.88,0,0,Low
1,1,21,85,32.51,0,1,High
4,3,9,79,31.76,0,0,Medium
3,2,16,21,66.05,1,1,Low
3,2,12,119,25.47,0,1,High
4,2,25,76,34.89,0,0,Medium
2,1,19,52,67.35,0,0,Medium
2,2,9,99,11.88,0,1,High
4,1,4,47,54.91,0,0,Medium
2,1,4,11,64.17,0,0,Low
2,3,24,93,36.33,0,1,High
1,1,7,47,55.52,0,0,Medium
3,3,15,56,31.7,0,0,Medium
4,1,5,24,77.2,0,0,Low
2,2,21,65,20.76,0,0,Medium
1,1,1,14,35.1,0,0,Low
3,3,20,76,36.2,1,1,Medium
3,3,16,27,31.11,0,0,Low
4,2,5,51,31.96,0,0,Medium
3,2,14,76,33.25,0,0,Medium
4,2,18,42,64.54,0,0,Medium
4,3,11,35,76.94,0,0,Low
2,1,5,30,59.3,1,1,Low
2,2,6,116,28.73,0,1,High
2,3,13,17,35.85,0,0,Low
4,2,16,53,36.51,0,0,Medium
4,3,5,31,73.92,0,0,Low
3,1,17,48,39.22,0,0,Medium
1,3,17,21,31.65,0,0,Low
2,2,15,26,70.62,0,0,Low
4,2,25,74,28.12,0,0,Medium
2,3,24,76,20.83,0,0,Medium
4,2,19,18,64.95,0,0,Low
4,2,3,41,37.67,0,0,Medium
4,2,22,38,37.63,0,0,Low
2,1,24,112,23.14,0,1,High
4,1,5,53,37.47,0,0,Medium
4,3,22,22,67.49,0,0,Low
4,2,2,21,71.81,0,0,Low
1,2,19,21,70.12,0,0,Low
2,3,25,109,26.66,0,1,High
2,2,23,32,64.86,1,1,Low
1,1,17,43,30.83,0,0,Medium
3,3,12,93,17.54,0,1,High
1,3,1,39,79.16,0,0,Low
3,3,23,26,32.79,0,0,Low
1,3,1,13,64.32,0,0,Low
3,1,20,93,23.48,0,1,High
2,2,16,14,40.72,1,1,Low
3,3,1,29,55.69,0,0,Low
2,3,24,119,35.11,0,1,High
1,2,20,83,35.95,0,1,High
2,1,8,88,34.93,0,1,High
4,1,3,29,60.73,0,0,Low
1,3,23,24,43.91,0,0,Low
1,3,2,60,55.33,0,0,Medium
2,1,1,16,45.12,0,0,Low
3,3,4,40,50.82,1,1,Low
2,3,7,37,37.7,0,0,Low
1,3,24,107,23.93,0,1,High
2,2,24,83,20.99,0,1,High
1,2,8,100,38.06,0,1,High
4,2,5,41,51.35,0,0,Medium
2,3,14,69,36.09,0,0,Medium
4,3,23,45,45.02,0,0,Medium
4,2,3,21,40.96,0,0,Low
2,3,9,62,34.94,0,0,Medium
1,1,5,48,70.82,0,0,Medium
2,2,12,61,14.89,0,1,Medium
1,1,2,16,53.22,0,0,Low
2,2,19,35,37.74,0,0,Low
1,2,11,50,53.78,0,0,Medium
1,2,14,75,31.31,0,0,Medium
1,1,5,39,64.48,0,0,Low
1,1,21,115,16.21,0,1,High
1,2,13,43,32.86,0,0,Medium
1,3,18,26,59.73,0,0,Low
4,1,3,17,34.63,0,0,Low
4,2,9,96,18.25,0,1,High
3,3,5,26,38.7,0,0,Low
3,2,22,28,36.56,0,0,Low
1,3,3,40,72.38,0,0,Low
1,1,13,24,34.75,0,0,Low
3,1,8,96,30.19,0,1,High
4,2,20,64,37.94,1,1,Medium
1,3,12,112,15.84,0,1,High
4,2,23,39,47.14,0,0,Low
1,1,1,13,73.51,0,0,Low
2,1,14,60,33.42,1,1,Medium
3,3,6,117,16.77,0,1,High
1,1,7,42,70.79,0,0,Medium
1,3,15,50,69.94,0,0,Medium
4,3,5,22,36.8,0,0,Low
4,2,2,38,78.98,1,1,Low
3,2,11,56,44.35,0,0,Medium
1,2,24,64,29.21,0,0,Medium
2,3,2,22,47.11,0,0,Low
3,1,8,92,33.79,0,1,High
3,2,14,103,13.41,0,1,High
4,2,16,55,53.16,0,0,Medium
2,2,7,56,78.15,0,0,Medium
1,2,20,117,29.46,1,1,High
3,2,1,44,57.62,0,0,Medium
4,3,3,56,65.63,0,0,Medium
1,2,7,57,57.41,1,1,Medium
3,1,17,27,38.82,0,0,Low
2,3,14,116,28.24,0,1,High
1,3,11,38,58.0,0,0,Low
3,3,19,32,50.81,0,0,Low
3,1,8,108,29.49,0,1,High
1,3,7,48,56.49,0,0,Medium
3,2,16,43,41.1,0,0,Medium
2,3,16,57,38.42,0,0,Medium
1,3,11,48,55.0,0,0,Medium
3,2,2,29,35.17,0,0,Low
3,1,21,101,16.91,0,1,High
4,3,10,40,77.6,0,0,Low
1,2,22,59,64.02,0,0,Medium
1,1,10,36,73.17,0,0,Low
4,2,21,72,14.47,0,1,Medium
2,1,2,47,31.82,0,0,Medium
4,1,4,15,70.97,0,0,Low
4,1,7,56,63.85,0,0,Medium
2,1,15,53,78.87,0,0,Medium
2,2,18,24,47.63,0,0,Low
1,1,7,12,41.91,0,0,Low
1,1,17,49,38.39,0,0,Medium
4,3,18,14,77.26,0,0,Low
2,2,2,33,48.09,0,0,Low
4,2,5,29,49.82,0,0,Low
2,1,17,43,61.36,0,0,Medium
2,3,17,29,54.45,1,1,Low
3,1,2,56,74.81,0,0,Medium
4,1,3,53,70.07,0,0,Medium
2,2,13,31,39.12,0,0,Low
1,2,18,22,40.25,0,0,Low
1,1,6,102,11.63,0,1,High
3,2,7,54,58.62,0,0,Medium
4,3,20,95,34.58,0,1,High
1,3,1,16,75.71,0,0,Low
1,3,8,73,37.61,0,0,Medium
4,1,22,59,74.02,0,0,Medium
2,3,24,66,36.99,0,0,Medium
3,1,25,117,20.86,0,1,High
2,1,17,56,33.16,1,1,Medium
4,3,13,38,49.09,0,0,Low
4,1,15,52,69.34,0,0,Medium
1,1,2,13,69.5,0,0,Low
2,1,15,23,73.66,1,1,Low
3,3,14,78,10.27,1,1,Medium
4,2,16,39,69.24,0,0,Low
4,2,3,33,41.08,0,0,Low
1,2,8,118,17.52,0,1,High
1,3,20,96,22.02,0,1,High
1,1,9,101,21.59,0,1,High
1,2,18,30,42.83,0,0,Low
4,2,13,31,63.7,0,0,Low
1,2,13,25,40.27,0,0,Low
3,1,12,119,22.6,0,1,High
3,3,8,97,24.81,0,1,High
4,2,15,45,79.82,0,0,Medium
4,1,13,38,72.86,0,0,Low
1,3,15,39,58.65,0,0,Low
1,2,19,56,60.25,0,0,Medium
2,3,21,90,13.92,0,1,High
1,2,1,34,46.35,0,0,Low
2,2,3,55,75.33,0,0,Medium
1,2,18,53,68.28,0,0,Medium
1,1,16,23,60.6,0,0,Low
3,3,4,35,62.76,0,0,Low
3,3,12,119,35.07,0,1,High
3,3,3,51,35.99,0,0,Medium
1,1,1,16,54.45,0,0,Low
2,2,22,12,32.44,0,0,Low
1,3,5,21,53.57,0,0,Low
1,2,13,51,40.61,0,0,Medium
1,2,12,66,26.04,0,0,Medium
3,3,20,98,20.96,0,1,High
2,1,21,74,28.17,0,0,Medium
2,1,12,118,18.35,0,1,High
1,3,19,42,50.76,0,0,Medium
1,1,20,118,30.47,0,1,High
4,3,4,49,78.06,0,0,Medium
3,2,3,47,74.04,1,1,Medium
2,2,14,87,36.59,0,1,High
3,1,7,15,35.51,0,0,Low
4,3,21,79,35.23,0,0,Medium
2,3,11,56,48.95,0,0,Medium
3,1,3,29,71.44,0,0,Low
1,2,8,71,39.32,0,0,Medium
1,3,4,25,46.37,0,0,Low
2,2,16,37,76.98,0,0,Low
3,1,14,63,17.69,0,1,Medium
4,3,17,51,36.28,0,0,Medium
3,2,16,28,37.75,0,0,Low
2,2,15,59,52.42,0,0,Medium
3,3,20,82,25.97,0,1,High
2,1,8,79,16.67,0,1,Medium
1,3,22,53,44.52,0,0,Medium
3,2,17,48,45.72,0,0,Medium
1,3,23,13,39.98,0,0,Low
2,3,8,120,39.23,0,1,High
2,3,13,45,48.78,0,0,Medium
1,2,7,26,44.68,0,0,Low
3,1,9,65,39.53,0,0,Medium
4,1,22,13,67.6,0,0,Low
3,2,20,97,20.25,0,1,High
3,1,14,82,34.04,0,1,High
1,2,22,10,37.22,0,0,Low
1,3,6,77,31.56,1,1,Medium
1,3,20,64,33.52,0,0,Medium
2,2,4,16,38.43,1,1,Low
2,1,6,70,28.8,0,0,Medium
3,1,21,76,15.0,0,1,Medium
4,3,7,48,61.08,0,0,Medium
1,1,6,83,14.6,0,1,High
4,1,19,34,73.9,0,0,Low
3,2,24,65,25.74,1,1,Medium
1,1,20,114,28.24,0,1,High
4,3,22,20,71.39,0,0,Low
1,1,20,80,19.47,0,1,Medium
3,2,13,51,50.12,0,0,Medium
2,1,16,53,45.34,0,0,Medium
2,3,11,38,50.8,0,0,Low
4,1,23,41,55.48,0,0,Medium
2,1,4,37,79.73,0,0,Low
2,2,3,42,72.96,0,0,Medium
3,2,9,72,37.88,0,0,Medium
2,1,6,72,24.51,1,1,Medium
3,3,13,43,76.45,0,0,Medium
2,1,16,53,44.34,0,0,Medium
4,3,24,71,24.75,0,0,Medium
2,3,8,97,13.87,0,1,High
4,2,7,60,45.82,0,0,Medium
2,1,15,53,61.19,0,0,Medium
1,3,19,23,70.69,0,0,Low
2,2,5,32,68.57,0,0,Low
3,3,11,51,60.38,0,0,Medium
1,1,4,22,44.38,0,0,Low
3,2,17,29,65.72,1,1,Low
1,2,21,66,14.57,0,1,Medium
3,1,24,70,22.29,0,0,Medium
3,3,16,54,32.87,0,0,Medium
3,1,7,23,48.41,0,0,Low
2,2,20,74,19.6,0,1,Medium
3,1,8,91,37.02,0,1,High
1,2,18,58,37.97,0,0,Medium
2,3,8,115,19.33,0,1,High
3,1,24,60,15.03,0,1,Medium
2,3,15,35,63.45,0,0,Low
3,1,16,57,64.08,0,0,Medium
1,3,7,28,56.84,0,0,Low
4,3,23,41,49.01,0,0,Medium
1,2,4,39,68.73,0,0,Low
3,1,20,113,10.96,0,1,High
3,3,2,36,40.02,0,0,Low
4,3,3,48,37.26,0,0,Medium
3,3,13,59,33.32,0,0,Medium
4,3,21,83,24.53,0,1,High
2,2,9,68,31.35,0,0,Medium
3,2,11,15,46.16,0,0,Low
2,2,22,29,56.88,0,0,Low
1,1,3,51,34.85,0,0,Medium
1,2,16,20,38.68,0,0,Low
2,2,13,29,47.41,1,1,Low
1,2,21,65,37.63,0,0,Medium
3,1,16,57,58.62,0,0,Medium
2,1,4,59,46.5,0,0,Medium
2,1,4,12,74.03,0,0,Low
4,2,7,11,61.97,0,0,Low
3,3,22,20,61.67,0,0,Low
4,1,17,12,64.87,0,0,Low
4,3,14,115,30.23,0,1,High
1,1,1,14,71.96,0,0,Low
4,2,5,15,59.2,0,0,Low
3,3,21,70,23.08,0,0,Medium
1,1,6,84,37.22,0,1,High
3,3,18,56,46.49,0,0,Medium
4,3,6,101,30.9,0,1,High
2,2,1,52,67.57,0,0,Medium
1,2,3,44,30.5,0,0,Medium
3,1,21,77,38.0,0,0,Medium
3,2,6,78,30.98,0,0,Medium
3,1,17,30,51.22,0,0,Low
1,1,15,14,71.86,0,0,Low
3,1,14,104,15.43,0,1,High
4,1,21,65,29.51,0,0,Medium
2,3,5,24,53.99,0,0,Low
4,3,23,50,68.46,0,0,Medium
4,2,2,26,65.57,0,0,Low
3,3,13,31,66.21,0,0,Low
1,2,8,110,11.05,1,1,High
1,1,7,25,39.67,0,0,Low
2,2,20,63,19.1,0,1,Medium
1,3,13,37,63.61,0,0,Low
4,3,13,26,44.23,0,0,Low
4,1,13,37,40.71,0,0,Low
2,1,4,53,59.12,0,0,Medium
3,3,17,36,63.09,0,0,Low
2,2,1,54,51.75,0,0,Medium
3,1,8,109,15.48,0,1,High
4,3,20,106,21.21,0,1,High
4,2,14,117,12.03,0,1,High
2,1,11,41,78.8,0,0,Medium
2,3,8,92,36.22,0,1,High
1,2,13,42,51.76,0,0,Medium
1,3,2,51,45.38,0,0,Medium
2,2,20,105,23.19,0,1,High
2,2,17,59,68.62,0,0,Medium
4,1,24,103,28.78,0,1,High
1,1,9,68,16.84,0,1,Medium
2,3,11,23,58.48,0,0,Low
2,1,3,26,79.97,0,0,Low
1,3,7,29,61.47,0,0,Low
4,2,15,49,35.39,0,0,Medium
4,2,24,102,24.51,0,1,High
3,1,3,45,48.23,0,0,Medium
1,1,10,60,64.14,0,0,Medium
1,2,25,105,37.83,0,1,High
1,1,16,36,60.9,0,0,Low
2,2,12,116,11.88,0,1,High
3,3,5,20,58.62,0,0,Low
2,2,22,46,76.0,0,0,Medium
3,3,10,12,52.22,0,0,Low
1,1,20,64,11.28,0,1,Medium
4,2,2,51,59.35,0,0,Medium
3,2,23,22,58.21,0,0,Low
4,1,9,77,35.87,0,0,Medium
3,2,12,98,34.43,0,1,High
3,1,8,88,37.1,0,1,High
1,2,10,40,67.31,0,0,Low
1,1,23,11,62.1,0,0,Low
1,2,17,14,35.06,0,0,Low
4,2,14,78,27.48,0,0,Medium
3,3,22,57,51.93,0,0,Medium
4,1,15,59,49.8,0,0,Medium
2,3,20,103,35.37,0,1,High
4,1,10,25,70.97,0,0,Low
2,2,13,27,46.74,0,0,Low
2,3,23,10,44.52,0,0,Low
3,1,12,114,18.68,0,1,High
4,1,2,38,31.89,0,0,Low
1,2,7,32,65.77,0,0,Low
4,1,7,43,67.24,0,0,Medium
2,2,18,50,37.49,0,0,Medium
3,1,15,42,78.19,0,0,Medium
2,2,7,13,42.44,0,0,Low
4,3,3,49,39.25,0,0,Medium
3,1,14,90,16.46,0,1,High
2,3,22,24,43.84,0,0,Low
4,2,20,75,27.35,0,0,Medium
2,2,11,17,51.1,0,0,Low
3,2,11,35,50.47,0,0,Low
3,3,5,26,61.88,0,0,Low
2,2,12,93,21.14,0,1,High
4,2,18,22,65.83,0,0,Low
4,3,9,112,18.77,0,1,High
4,2,12,119,22.49,0,1,High
2,3,16,58,43.04,0,0,Medium
4,1,6,117,38.71,0,1,High
3,3,25,81,18.55,0,1,High
3,3,14,66,34.44,0,0,Medium
1,2,23,11,55.54,0,0,Low
2,1,10,42,41.33,0,0,Medium
2,1,14,106,16.76,0,1,High
4,2,13,35,70.65,0,0,Low
1,2,10,48,31.9,0,0,Medium
2,3,19,45,65.22,0,0,Medium
1,3,17,30,32.6,0,0,Low
2,2,9,108,28.72,0,1,High
1,3,7,32,55.72,0,0,Low
1,2,19,16,61.25,0,0,Low
2,2,23,40,44.26,0,0,Low
1,3,23,48,36.63,0,0,Medium
3,1,18,15,59.85,0,0,Low
2,2,22,45,78.67,0,0,Medium
4,3,5,49,71.38,0,0,Medium
1,1,18,18,36.84,0,0,Low
1,2,16,60,40.34,0,0,Medium
4,3,8,79,15.12,0,1,Medium
4,3,13,15,61.91,0,0,Low
2,1,19,21,46.28,1,1,Low
1,1,5,24,48.8,0,0,Low
1,2,13,20,73.52,0,0,Low
